X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
1768340.3204,5904518.0038,414713,6362-1a88136d,6362,SIKKIM CRESCENT,,STOP,-36.99042,174.89164,,BUS
1768292.5518,5904623.287,414714,6364-d8e657ee,6364,DERRIMORE HEIGHTS,,STOP,-36.98948,174.89108,,BUS
1768174.0021,5904840.9687,414715,6366-2968b43f,6366,COURANT PLACE,,STOP,-36.98754,174.8897,,BUS
1768681.5508,5909990.9636,414716,6367-da43ac30,6367,CROOKS ROAD,,STOP,-36.94105,174.89425,,BUS
1768440.9429,5904473.826,414717,6368-126c135c,6368,BIRCHLEA RISE,,STOP,-36.9908,174.89278,,BUS
1768828.5641,5910618.4805,414718,6369-0158cab3,6369,HARRIS ROAD/NEALES ROAD,,STOP,-36.93537,174.89576,,BUS
1766464.3524,5907782.725,414719,6370-3940f62e,6370,ST JOHN THE EVANGELIST SCHOOL,,STOP,-36.96134,174.86985,,BUS
1766615.1247,5908384.6696,414720,6372-5ec9bc11,6372,NGA KETE WANANGA MARAE MIT,,STOP,-36.95589,174.87141,,BUS
1770831.0574,5910151.0861,414721,6373-b705922e,6373,MOYRUS CRESCENT,,STOP,-36.93922,174.91834,,BUS
1766686.8142,5908678.4993,414722,6374-f481f4a4,6374,CLYDE ROAD,,STOP,-36.95323,174.87215,,BUS
1770747.3909,5909845.3151,414723,6375-ff71e2db,6375,DELMONT CLOSE,,STOP,-36.94199,174.91747,,BUS
1766930.2939,5908874.6068,414724,6376-c18cf9f9,6376,SIR EDMUND HILLARY COLLEGIATE,,STOP,-36.95142,174.87484,,BUS
1769778.7138,5914514.2621,414725,6377-d7ce1d35,6377,AVIEMORE DRIVE/HIGHLAND PARK DRIVE,,STOP,-36.9001,174.90555,,BUS
1766206.8627,5908414.8778,414726,6378-3654106e,6378,LAPPINGTON ROAD,,STOP,-36.95569,174.86682,,BUS
1768298.9142,5904629.8202,414727,6379-a4062eae,6379,DERRIMORE HEIGHTS,,STOP,-36.98942,174.89115,,BUS
1766396.3356,5908674.213,414728,6380-6bbe21e5,6380,GILBERT ROAD SHOPS,,STOP,-36.95332,174.86889,,BUS
1768176.9235,5904808.7226,414729,6381-7b3aabe8,6381,COURANT PLACE,,STOP,-36.98783,174.88974,,BUS
1766499.2415,5908788.735,414730,6382-65ecf9e5,6382,GAYE CRESCENT,,STOP,-36.95227,174.87002,,BUS
1768630.4628,5904512.2331,414731,6383-a52c1139,6383,ANCONA LANE,,STOP,-36.99042,174.8949,,BUS
1765068.6827,5908241.7607,414732,6384-67dc264e,6384,BAIRDS ROAD,,STOP,-36.95745,174.85408,,BUS
1766482.9652,5907823.4266,414733,6385-89baf568,6385,ST JOHN THE EVANGELIST SCHOOL,,STOP,-36.96097,174.87005,,BUS
1765494.6828,5908162.4248,414734,6386-f99d540c,6386,WYMONDLEY SHOPS,,STOP,-36.95809,174.85888,,BUS
1766629.2219,5908422.1299,414735,6387-7ec632e6,6387,NGA KETE WANANGA MARAE MIT,,STOP,-36.95555,174.87156,,BUS
1766011.4074,5908258.878,414736,6388-e5f916f6,6388,ASHTON AVENUE,,STOP,-36.95713,174.86466,,BUS
1766701.759,5908713.723,414737,6389-f4f254d2,6389,CLYDE ROAD,,STOP,-36.95291,174.87231,,BUS
1766903.24,5907499.9479,414738,6392-2cf36493,6392,OTAMARIKI PARK/BAIRDS ROAD,,STOP,-36.96381,174.87484,,BUS
1766998.6724,5907280.5241,414739,6394-510e8537,6394,YENDARRA SCHOOL,,STOP,-36.96577,174.87596,,BUS
1766214.9851,5908420.2682,414740,6395-e949bdce,6395,LAPPINGTON ROAD,,STOP,-36.95564,174.86691,,BUS
1767303.6484,5906983.7115,414741,6396-e1703853,6396,EVERITT SHOPS,,STOP,-36.96839,174.87945,,BUS
1766393.3596,5908658.7326,414742,6397-a9f34b8d,6397,GILBERT ROAD SHOPS,,STOP,-36.95346,174.86886,,BUS
1767444.4495,5906672.3722,414743,6398-71099b1b,6398,GUTHREY PLACE,,STOP,-36.97117,174.8811,,BUS
1766556.3418,5908838.6703,414744,6399-545bfb99,6399,GAYE CRESCENT,,STOP,-36.95181,174.87065,,BUS
1767724.1644,5906406.0092,414745,6400-4af718a8,6400,PRESTON ROAD,,STOP,-36.97352,174.8843,,BUS
1765097.9191,5908187.9161,414746,6401-9b98ec88,6401,BAIRDS ROAD,,STOP,-36.95793,174.85442,,BUS
1763220.95,5908175.4101,414747,6402-626c4660,6402,ROSELLA ROAD,,STOP,-36.95837,174.83335,,BUS
1765498.0712,5908153.4794,414748,6403-505b8632,6403,WYMONDLEY SHOPS,,STOP,-36.95817,174.85892,,BUS
1763035.2932,5907877.09,414749,6404-71882752,6404,MASSEY ROAD/VINE STREET,,STOP,-36.96109,174.83133,,BUS
1766107.8517,5908225.9121,414750,6405-57c2399c,6405,GILBERT ROAD,,STOP,-36.95741,174.86575,,BUS
1762724.1287,5907489.0548,414751,6406-fc6c876e,6406,FERGUSON STREET,,STOP,-36.96464,174.82792,,BUS
1766896.7945,5907534.4823,414752,6409-caae7380,6409,OTAMARIKI PARK/BAIRDS ROAD,,STOP,-36.9635,174.87476,,BUS
1762198.8397,5906986.3505,414753,6410-65ec447a,6410,WALTER STREET,,STOP,-36.96926,174.82213,,BUS
1767003.6863,5907263.7765,414754,6411-496fa4c0,6411,YENDARRA SCHOOL,,STOP,-36.96592,174.87602,,BUS
1761936.6422,5906733.8687,414755,6412-8d2dedcf,6412,GEORGE STREET,,STOP,-36.97158,174.81924,,BUS
1767312.2226,5906966.8934,414756,6413-34a5538f,6413,EVERITT SHOPS,,STOP,-36.96854,174.87955,,BUS
1761508.7862,5906339.1426,414757,6414-b3810c5b,6414,TIDAL ROAD,,STOP,-36.97521,174.81452,,BUS
1767445.1645,5906663.4786,414758,6415-e8d3d4e5,6415,GUTHREY PLACE,,STOP,-36.97125,174.88111,,BUS
1763228.5989,5907693.5685,414759,6416-ebf7b6cc,6416,DREIFUSS PLACE,,STOP,-36.96271,174.83354,,BUS
1767718.6914,5906399.4579,414760,6417-653fde00,6417,PRESTON ROAD,,STOP,-36.97358,174.88424,,BUS
1763394.9733,5907499.4621,414761,6418-e1aff9b5,6418,EARLSWORTH ROAD/GRAY AVENUE,,STOP,-36.96443,174.83545,,BUS
1763209.4178,5908177.8518,414762,6419-709c7548,6419,ROSELLA ROAD,,STOP,-36.95835,174.83322,,BUS
1763301.434,5907128.3389,414763,6420-d2d2b217,6420,GREAME AVENUE,,STOP,-36.96779,174.83448,,BUS
1762969.3976,5907785.1256,414764,6421-92fdc20a,6421,SIASI 'O TONGA SELUSALEMA,,STOP,-36.96193,174.83061,,BUS
1763292.6645,5906626.8342,414765,6422-9c8a8770,6422,GRAEME AVENUE SHOPS,,STOP,-36.97231,174.83449,,BUS
1762775.1995,5907551.3385,414766,6423-7ba180de,6423,FERGUSON STREET,,STOP,-36.96407,174.82848,,BUS
1763326.0035,5906878.1387,414767,6424-98851ad3,6424,LANDON AVENUE,,STOP,-36.97004,174.83481,,BUS
1769340.4564,5901682.1343,414768,6425-7660a2cc,6425,NATHAN HOMESTEAD,,STOP,-37.01579,174.90351,,BUS
1763432.1463,5906470.9802,414769,6426-cb8285e1,6426,FRANKLIN AVENUE,,STOP,-36.97369,174.83609,,BUS
1769102.5303,5901935.5198,414770,6427-a44cd3da,6427,WALPOLE AVENUE,,STOP,-37.01355,174.90078,,BUS
1763188.7167,5906593.3192,414771,6428-e809106f,6428,GRAEME AVENUE SHOPS,,STOP,-36.97263,174.83333,,BUS
1761974.0951,5906783.0982,414772,6429-2aab28bf,6429,GEORGE STREET,,STOP,-36.97113,174.81965,,BUS
1762872.9645,5906752.5574,414773,6430-80a2f372,6430,BUCKLAND ROAD/RAGLAN STREET,,STOP,-36.97125,174.82975,,BUS
1761569.6545,5906402.356,414774,6431-7c10213f,6431,TIDAL ROAD,,STOP,-36.97463,174.81519,,BUS
1763178.1771,5907757.803,414775,6433-a630a37f,6433,DREIFUSS PLACE,,STOP,-36.96214,174.83296,,BUS
1770391.169,5908034.387,414776,6434-fb8df956,6434,STANCOMBE ROAD/BARRY CURTIS PARK,,STOP,-36.95837,174.91388,,BUS
1763378.6913,5907486.4571,414777,6435-6ca4766d,6435,EARLSWORTH ROAD/GRAY AVENUE,,STOP,-36.96455,174.83527,,BUS
1762475.4734,5906318.4479,414778,6436-1736f248,6436,AORERE PARK,,STOP,-36.97523,174.82538,,BUS
1763292.4886,5907126.2914,414779,6437-8b71ea7e,6437,GREAME AVENUE,,STOP,-36.96781,174.83438,,BUS
1761932.7424,5906622.9544,414780,6438-a13a0f1f,6438,HENWOOD ROAD/MASSEY ROAD,,STOP,-36.97258,174.81922,,BUS
1763280.3866,5906590.4441,414781,6439-47997e5e,6439,GRAEME AVENUE SHOPS,,STOP,-36.97264,174.83436,,BUS
1762086.3211,5906457.9754,414782,6440-90693f77,6440,WINTHROP WAY,,STOP,-36.97404,174.82098,,BUS
1763334.1225,5906883.5318,414783,6441-f315cc3e,6441,LANDON AVENUE,,STOP,-36.96999,174.8349,,BUS
1762314.8763,5906209.4257,414784,6442-f4bbf122,6442,HADDON STREET,,STOP,-36.97624,174.8236,,BUS
1763465.8881,5906465.8899,414785,6443-1dbcb764,6443,FRANKLIN AVENUE,,STOP,-36.97373,174.83647,,BUS
1769048.1455,5905767.0214,414786,6444-f211775a,6444,DISSMEYER DRIVE,,STOP,-36.97904,174.89931,,BUS
1763203.0668,5906598.5924,414787,6445-c3888886,6445,GRAEME AVENUE SHOPS,,STOP,-36.97258,174.83349,,BUS
1763108.4475,5906124.2678,414788,6446-7f2a1a42,6446,WALDEN PLACE,,STOP,-36.97687,174.83253,,BUS
1762878.4976,5906762.4401,414789,6447-ad63c228,6447,RAGLAN STREET,,STOP,-36.97116,174.82981,,BUS
1763181.2697,5905975.2496,414790,6448-66acd6b6,6448,CLAUDE AVENUE,,STOP,-36.9782,174.83338,,BUS
1763775.8136,5905084.7381,414791,6450-7117f975,6450,DAPHNE ROAD,,STOP,-36.98612,174.84025,,BUS
1762595.6795,5906457.0993,414792,6451-a837b1ac,6451,HADDON STREET/RAGLAN STREET,,STOP,-36.97396,174.8267,,BUS
1763683.7819,5905298.508,414793,6452-2ae6c308,6452,HILLCREST ROAD,,STOP,-36.98421,174.83917,,BUS
1761943.4037,5906621.6409,414794,6453-277c5f8f,6453,HENWOOD ROAD/MASSEY ROAD,,STOP,-36.97259,174.81934,,BUS
1763499.937,5905507.3892,414795,6454-ed028a3d,6454,CARINGBAH DRIVE,,STOP,-36.98236,174.83706,,BUS
1762105.6719,5906445.3965,414796,6455-f79b6850,6455,WINTHROP WAY,,STOP,-36.97415,174.8212,,BUS
1762327.2749,5906205.8586,414797,6457-e52dcb84,6457,HADDON STREET,,STOP,-36.97627,174.82374,,BUS
1763000.6011,5906211.8046,414798,6461-cb16d42f,6461,CRAMOND DRIVE,,STOP,-36.9761,174.8313,,BUS
1764617.8766,5905622.264,414799,6462-906ff12a,6462,HILL ROAD,,STOP,-36.98113,174.84959,,BUS
1772013.7109,5915228.5234,414800,6463-2f7d1c08,6463,WELLINGTON STREET,,STOP,-36.89326,174.93046,,BUS
1764483.8924,5905142.0556,414801,6464-d00866db,6464,P.I.C. MANUKAU,,STOP,-36.98548,174.84819,,BUS
1763768.5322,5905122.6156,414802,6465-4406f7d2,6465,DAPHNE ROAD,,STOP,-36.98578,174.84016,,BUS
1763641.8825,5905388.1095,414803,6467-dd2278fc,6467,HILLCREST ROAD,,STOP,-36.98341,174.83868,,BUS
1765950.4514,5907237.8398,414804,6468-c8e8e1d6,6468,EAST TAMAKI ROAD/WINTERE ROAD,,STOP,-36.96634,174.8642,,BUS
1763465.1252,5905549.1272,414805,6469-80376d88,6469,CARINGBAH DRIVE,,STOP,-36.98199,174.83666,,BUS
1769220.9556,5905635.9293,414806,6476-630c603a,6476,CHAPEL DOWNS PRIMARY/DAWSON ROAD,,STOP,-36.98019,174.90128,,BUS
1764608.0207,5905619.1258,414807,6477-5d7f32c2,6477,HILL ROAD,,STOP,-36.98116,174.84948,,BUS
1769827.3603,5905324.113,414808,6479-ebb41753,6479,GENESIS PLACE,,STOP,-36.98289,174.90816,,BUS
1764709.6572,5905854.6715,414809,6480-03e9bdd7,6480,STOP A PAPATOETOE STATION,,STOP,-36.97902,174.85057,51309-5717ad11,BUS
1765987.04,5907241.5632,414810,6481-60f522d4,6481,EAST TAMAKI ROAD/WINTERE ROAD,,STOP,-36.9663,174.86461,,BUS
1764738.4748,5905962.8824,414811,6482-34cac985,6482,CORONATION ROAD/SHIRLEY ROAD,,STOP,-36.97804,174.85087,,BUS
1764608.2533,5906548.1142,414812,6488-d7a892b0,6488,WOOLFIELD ROAD,,STOP,-36.97279,174.84928,,BUS
1764419.0029,5906708.2837,414813,6490-118f1310,6490,BARRIE AVENUE,,STOP,-36.97138,174.84712,,BUS
1764740.4982,5905929.5458,414814,6491-80395485,6491,CORONATION ROAD/SHIRLEY ROAD,,STOP,-36.97834,174.8509,,BUS
1764056.5924,5907124.8591,414815,6492-227bb41c,6492,MIDDLEMORE CRESCENT,,STOP,-36.96769,174.84296,,BUS
1763437.5534,5908230.0633,414816,6496-d9c6583e,6496,KINGS COLLEGE,,STOP,-36.95784,174.83577,,BUS
1764616.3083,5906550.1776,414817,6497-3cc35f0f,6497,WOOLFIELD ROAD,,STOP,-36.97277,174.84937,,BUS
1762985.5724,5907977.9362,414818,6498-3b72f3d9,6498,VINE STREET/MASSEY ROAD,,STOP,-36.96019,174.83075,,BUS
1764408.686,5906727.3522,414819,6499-c5891ea3,6499,BARRIE AVENUE,,STOP,-36.97121,174.847,,BUS
1762804.3709,5908050.2299,414820,6500-269612bc,6500,DRIVER ROAD,,STOP,-36.95957,174.8287,,BUS
1764071.5767,5907116.7999,414821,6501-d96c83bd,6501,MIDDLEMORE CRESCENT,,STOP,-36.96776,174.84313,,BUS
1762453.6403,5908200.1312,414822,6502-3f06fb96,6502,SUTTON PARK,,STOP,-36.95828,174.82473,,BUS
1761718.7283,5906794.6329,414823,6503-8f7b1c19,6503,JACUELINE PLACE,,STOP,-36.97107,174.81678,,BUS
1762426.0062,5908431.5173,414824,6504-0b49a386,6504,MACKY AVENUE,,STOP,-36.9562,174.82437,,BUS
1763486.0245,5908156.9859,414825,6505-3ece98e3,6505,KINGS COLLEGE,,STOP,-36.95849,174.83633,,BUS
1762202.9854,5908600.0484,414826,6506-f850c793,6506,BLAKE ROAD,,STOP,-36.95472,174.82183,,BUS
1762489.0001,5908186.1352,414827,6507-b1ea3173,6507,SUTTON PARK,,STOP,-36.9584,174.82513,,BUS
1761991.877,5908086.8759,414828,6508-b280ce2a,6508,FLEMING STREET,,STOP,-36.95938,174.81957,,BUS
1762430.5219,5908434.7605,414829,6509-52eb8f84,6509,MACKY AVENUE,,STOP,-36.95617,174.82442,,BUS
1761915.3031,5908274.799,414830,6510-c445e3ff,6510,TENNESSEE AVENUE,,STOP,-36.9577,174.81867,,BUS
1762201.2894,5908604.5204,414831,6511-9b6efcd4,6511,BLAKE ROAD,,STOP,-36.95468,174.82181,,BUS
1762087.0406,5908452.4301,414832,6512-8cbfeb86,6512,TENNESSEE AVENUE/VINE STREET,,STOP,-36.95607,174.82056,,BUS
1762020.5805,5908097.4265,414833,6513-52b6002b,6513,FLEMING STREET,,STOP,-36.95928,174.81989,,BUS
1764518.0632,5905984.9224,414834,6514-e7e6c960,6514,STATION ROAD/PAPATOETOE STATION,,STOP,-36.97788,174.84839,,BUS
1761925.1608,5908277.9404,414835,6515-ad5156a9,6515,TENNESSEE AVENUE,,STOP,-36.95767,174.81878,,BUS
1764276.2748,5906190.5054,414836,6516-0fdc082a,6516,SPRING STREET,,STOP,-36.97607,174.84563,,BUS
1762086.9134,5908445.7732,414837,6517-8ced365b,6517,TENNESSEE AVENUE/VINE STREET,,STOP,-36.95613,174.82056,,BUS
1763992.454,5906433.5209,414838,6518-e8e92fd2,6518,ASHLYNNE AVENUE,,STOP,-36.97393,174.84239,,BUS
1764542.8366,5905976.6721,414839,6519-da2e3bf0,6519,STATION ROAD/PAPATOETOE STATION,,STOP,-36.97795,174.84867,,BUS
1764943.5083,5905791.2981,414840,6520-bdd68526,6520,PAPATOETOE TOWN HALL,,STOP,-36.97955,174.85321,,BUS
1764287.9115,5906193.6096,414841,6521-17391e07,6521,SPRING STREET,,STOP,-36.97604,174.84576,,BUS
1765299.4705,5905825.4292,414842,6522-44548742,6522,LANDSCAPE ROAD,,STOP,-36.97918,174.8572,,BUS
1763975.1868,5906461.6025,414843,6523-182b9879,6523,ASHLYNNE AVENUE,,STOP,-36.97368,174.84219,,BUS
1765521.9589,5905864.3734,414844,6524-c4bfc46c,6524,YOUTHLINE MANUKAU,,STOP,-36.97879,174.85969,,BUS
1764904.062,5905777.6369,414845,6525-aab062c7,6525,PAPATOETOE TOWN HALL,,STOP,-36.97968,174.85277,,BUS
1765281.4298,5905813.5721,414846,6527-e45dd32c,6527,LANDSCAPE ROAD,,STOP,-36.97929,174.857,,BUS
1765818.8747,5905702.0709,414847,6528-9a3d2164,6528,CARRUTH ROAD/FAIRVIEW ROAD,,STOP,-36.9802,174.86306,,BUS
1765452.0299,5905840.2108,414848,6529-d1a0c6b1,6529,YOUTHLINE MANUKAU,,STOP,-36.97902,174.85891,,BUS
1766033.9766,5905545.8004,414849,6530-4ffcdf00,6530,ELIZABETH AVENUE,,STOP,-36.98157,174.86551,,BUS
1762708.152,5908095.3622,414850,6531-3bbcc1e4,6531,DRIVER ROAD,,STOP,-36.95918,174.82761,,BUS
1766192.8447,5905428.3644,414851,6532-517b17cd,6532,CARRUTH ROAD SHOPS,,STOP,-36.9826,174.86732,,BUS
1761419.1999,5907901.3459,414852,6533-239639a1,6533,GARUS AVENUE,,STOP,-36.96115,174.81318,,BUS
1765772.1323,5905725.1837,414853,6535-85d5fa65,6535,CARRUTH ROAD/FAIRVIEW ROAD,,STOP,-36.98,174.86253,,BUS
1769108.092,5901590.2149,414854,6536-e1960bbe,6536,HILL ROAD,,STOP,-37.01666,174.90092,,BUS
1765978.4432,5905574.6362,414855,6537-688f1d4b,6537,ELIZABETH AVENUE,,STOP,-36.98132,174.86488,,BUS
1766281.3074,5905353.3741,414856,6539-cfb24c33,6539,CARRUTH ROAD SHOPS,,STOP,-36.98326,174.86833,,BUS
1766520.7829,5905078.96,414857,6541-18323bb0,6541,MANUKAU CITY BAPTIST CHURCH,,STOP,-36.98569,174.87108,,BUS
1765743.35,5904709.0622,414858,6546-4c0ffbdd,6546,BRETT AVENUE,,STOP,-36.98916,174.86243,,BUS
1765729.2616,5904717.1073,414859,6547-219888e2,6547,BRETT AVENUE,,STOP,-36.98909,174.86227,,BUS
1769263.7192,5901672.5699,414860,6548-1f8f043b,6548,NATHAN HOMESTEAD,,STOP,-37.01589,174.90265,,BUS
1765061.7483,5905735.7201,414861,6549-75c766b7,6549,PAPATOETOE LIBRARY,,STOP,-36.98003,174.85455,,BUS
1765116.8937,5905458.2777,414862,6550-8b472669,6550,WALLACE ROAD/FAIRVIEW ROAD,,STOP,-36.98252,174.85523,,BUS
1765103.7368,5905468.5233,414863,6551-6398045f,6551,WALLACE ROAD/FAIRVIEW ROAD,,STOP,-36.98243,174.85508,,BUS
1765218.8374,5905206.5601,414864,6552-c267e75c,6552,GRANDE VUE ROAD,,STOP,-36.98477,174.85643,,BUS
1765199.8184,5905235.7887,414865,6553-e791b45b,6553,GRANDE VUE ROAD,,STOP,-36.98451,174.85621,,BUS
1765354.8389,5904875.3722,414866,6554-4ef37196,6554,WALLACE ROAD/PUHINUI ROAD,,STOP,-36.98773,174.85803,,BUS
1765345.8952,5904873.3269,414867,6555-c508a025,6555,WALLACE ROAD/PUHINUI ROAD,,STOP,-36.98775,174.85793,,BUS
1769629.57,5901141.3477,414868,6556-8e8a8355,6556,SCOTTS ROAD,,STOP,-37.02061,174.90688,,BUS
1766132.7189,5905132.0848,414869,6557-1637cf88,6557,PUHINUI SCHOOL,,STOP,-36.98528,174.86671,,BUS
1766058.0391,5905092.4817,414870,6558-ffb458f8,6558,PUHINUI SCHOOL,,STOP,-36.98565,174.86588,,BUS
1765500.9562,5904880.2885,414871,6561-a7453de6,6561,RANFURLY ROAD,,STOP,-36.98766,174.85967,,BUS
1765514.09,5904868.9328,414872,6562-09616d6c,6562,RANFURLY ROAD,,STOP,-36.98776,174.85982,,BUS
1767351.5282,5905619.7763,414873,6563-87503f3a,6563,MEADOWCOURT DRIVE,,STOP,-36.98067,174.88029,,BUS
1767358.934,5905634.0591,414874,6564-f42f6f91,6564,MEADOWCOURT DRIVE,,STOP,-36.98054,174.88037,,BUS
1764322.8559,5909468.2551,414875,6565-880d14bd,6565,FORT RICHARD ROAD,,STOP,-36.94653,174.84544,,BUS
1760884.7527,5907523.0442,414876,6567-d96b83f4,6567,PAPATUANUKU KOKIRI MARAE,,STOP,-36.96465,174.80726,,BUS
1764543.4849,5908626.0034,414877,6568-6336d243,6568,NELSON STREET,,STOP,-36.95408,174.8481,,BUS
1764467.0504,5908680.761,414878,6569-cf5bed8d,6569,NELSON STREET,,STOP,-36.9536,174.84723,,BUS
1763829.712,5908888.4361,414879,6570-dfd79560,6570,OTAHUHU COLLEGE,,STOP,-36.95184,174.84003,,BUS
1763842.3926,5908899.2902,414880,6571-e13090a8,6571,OTAHUHU COLLEGE,,STOP,-36.95174,174.84017,,BUS
1759137.1163,5910073.1974,414881,6572-8860a272,6572,MANGERE BRIDGE SHOPS,,STOP,-36.94197,174.7871,,BUS
1763464.0908,5908590.268,414882,6573-c8680317,6573,CHELSEA AVENUE,,STOP,-36.95459,174.83599,,BUS
1761492.1435,5907569.212,414883,6574-74663e7b,6574,WICKMAN WAY/SOUTHERN CROSS CAMPUS,,STOP,-36.96413,174.81407,,BUS
1763084.3801,5907974.9268,414884,6575-b1633f8e,6575,MASSEY ROAD/GRAY AVENUE,,STOP,-36.9602,174.83186,,BUS
1761577.5606,5907751.8255,414885,6576-14e11283,6576,WICKMAN WAY/GARUS AVENUE,,STOP,-36.96247,174.81499,,BUS
1761513.1487,5907596.559,414886,6577-1ab040c4,6577,WICKMAN WAY/SOUTHERN CROSS CAMPUS,,STOP,-36.96388,174.8143,,BUS
1761750.0882,5907878.393,414887,6578-7c74377a,6578,CHELBURN CRESCENT,,STOP,-36.9613,174.8169,,BUS
1761754.3918,5907870.5417,414888,6579-de011954,6579,CHELBURN CRESCENT,,STOP,-36.96137,174.81695,,BUS
1761964.2352,5907898.7233,414889,6580-96fdb202,6580,TANNOCK PLACE,,STOP,-36.96108,174.8193,,BUS
1761967.627,5907889.7794,414890,6581-a5110921,6581,TANNOCK PLACE,,STOP,-36.96116,174.81934,,BUS
1762151.0387,5908026.1202,414891,6582-1c5bd289,6582,WICKMAN WAY,,STOP,-36.9599,174.82137,,BUS
1762159.921,5908024.8405,414892,6583-3a24b101,6583,WICKMAN WAY,,STOP,-36.95991,174.82147,,BUS
1760987.7194,5907786.3512,414893,6586-fbaace84,6586,PIKE PLACE,,STOP,-36.96226,174.80836,,BUS
1760994.7998,5907783.997,414894,6587-98aec104,6587,PIKE PLACE,,STOP,-36.96228,174.80844,,BUS
1761201.7045,5907892.1644,414895,6588-c9dc4343,6588,MCKINSTRY AVENUE/MCNAUGHTON AVENUE,,STOP,-36.96127,174.81074,,BUS
1761193.5438,5907884.5504,414896,6589-231844e1,6589,MCKINSTRY AVENUE/MCNAUGHTON AVENUE,,STOP,-36.96134,174.81065,,BUS
1760691.2033,5908166.0038,414897,6590-6aeadd9c,6590,KORU SCHOOL,,STOP,-36.95889,174.80495,,BUS
1762324.285,5907119.3561,414898,6591-37011ad8,6591,MASSEY ROAD/BUCKLAND ROAD,,STOP,-36.96804,174.82351,,BUS
1760851.2244,5907633.5583,414899,6592-0a601d34,6592,MCKINSTRY AVENUE,,STOP,-36.96366,174.80686,,BUS
1760690.5727,5908132.7194,414900,6593-615072b1,6593,CALHORP CLOSE,,STOP,-36.95919,174.80495,,BUS
1759226.9584,5909638.6652,414901,6594-9307704c,6594,MANGERE BRIDGE SCHOOL,,STOP,-36.94587,174.7882,,BUS
1760687.7991,5908503.4708,414902,6595-1a6ff976,6595,SAMOAN ASSEMBLIES OF GOD,,STOP,-36.95585,174.80484,,BUS
1760923.3421,5907444.6203,414903,6596-51693e8d,6596,PAPATUANUKU KOKIRI MARAE,,STOP,-36.96535,174.80771,,BUS
1761097.6214,5909164.9539,414904,6597-db0c72f5,6597,FAVONA ROAD,,STOP,-36.94982,174.8093,,BUS
1760643.8334,5908486.5456,414905,6598-05a0ce95,6598,SAMOAN ASSEMBLIES OF GOD,,STOP,-36.95601,174.80435,,BUS
1761034.9568,5908773.2468,414906,6599-c7b7d96a,6599,TINKLER PLACE,,STOP,-36.95336,174.80868,,BUS
1761100.5667,5909179.3264,414907,6600-761fa3cb,6600,FAVONA ROAD,,STOP,-36.94969,174.80933,,BUS
1760622.6271,5909013.0282,414908,6601-b30c8ace,6601,ROBERTSON ROAD,,STOP,-36.95127,174.804,,BUS
1761046.8272,5908788.5597,414909,6602-7fa3ccff,6602,TINKLER PLACE,,STOP,-36.95322,174.80881,,BUS
1761196.3217,5909296.2645,414910,6603-acad2835,6603,FORBES ROAD,,STOP,-36.94862,174.81038,,BUS
1759357.0235,5909354.3177,414911,6604-f753a9d1,6604,TE PANE O MATAOHO/MANGERE MOUNTAIN,,STOP,-36.94841,174.78972,,BUS
1761478.6647,5909340.8401,414912,6605-1617f37c,6605,NORANA AVENUE,,STOP,-36.94817,174.81354,,BUS
1760594.897,5909006.8939,414913,6606-a359ac65,6606,ROBERTSON ROAD,,STOP,-36.95133,174.80369,,BUS
1761703.2419,5909252.2119,414914,6607-4f7cb4b0,6607,HARANIA CREEK,,STOP,-36.94893,174.81608,,BUS
1762504.7621,5909287.9524,414915,6609-07fcc60e,6609,BEACH ROAD,,STOP,-36.94847,174.82507,,BUS
1759659.2322,5908703.8026,414916,6611-ab05930c,6611,HALL AVENUE,,STOP,-36.95422,174.79325,,BUS
1762570.1614,5907355.4915,414917,6612-1b01d1f4,6612,WALTER MASSEY PARK,,STOP,-36.96587,174.82622,,BUS
1759991.4389,5908796.3219,414918,6613-85a1c941,6613,WATERVIEW ROAD,,STOP,-36.95333,174.79696,,BUS
1760017.2404,5908794.7253,414919,6614-8f710b30,6614,WATERVIEW ROAD,,STOP,-36.95334,174.79725,,BUS
1760280.6819,5908877.4318,414920,6615-ff5b6a6f,6615,MAHUNGA DRIVE,,STOP,-36.95255,174.80019,,BUS
1760213.3544,5908849.8469,414921,6616-d9391329,6616,MAHUNGA DRIVE,,STOP,-36.95281,174.79944,,BUS
1762604.3327,5907372.5946,414922,6620-7d09f2f6,6620,WALTER MASSEY PARK,,STOP,-36.96571,174.8266,,BUS
1759760.9369,5907577.5887,414923,6623-daa2eabe,6623,BADER DRIVE/IDLEWILD AVENUE,,STOP,-36.96435,174.79463,,BUS
1760710.1918,5907100.161,414924,6626-99ecc68e,6626,MANGERE BAPTIST CHURCH,,STOP,-36.96849,174.80539,,BUS
1761347.312,5906230.1195,414925,6631-69c187e7,6631,FRIESIAN DRIVE,,STOP,-36.97622,174.81273,,BUS
1771002.4118,5900634.2119,414926,6632-bd6dba9d,6632,PORCHESTER ROAD,,STOP,-37.02493,174.92242,,BUS
1761058.2553,5906107.9806,414927,6633-eb5a5f08,6633,DUGGAN AVENUE,,STOP,-36.97737,174.80951,,BUS
1761034.8163,5906092.8876,414928,6634-df32f210,6634,DUGGAN AVENUE,,STOP,-36.97751,174.80925,,BUS
